ID,BRAIN_QUANTITY
IXI370-Guys-0921-T1_134,0.0
IXI370-Guys-0921-T1_135,0.0
IXI370-Guys-0921-T1_136,0.0
IXI370-Guys-0921-T1_137,0.0
IXI370-Guys-0921-T1_138,0.0
IXI370-Guys-0921-T1_139,0.0
IXI370-Guys-0921-T1_140,0.0
IXI370-Guys-0921-T1_141,0.0
IXI370-Guys-0921-T1_142,0.0
IXI370-Guys-0921-T1_143,0.0
IXI370-Guys-0921-T1_144,0.0
IXI370-Guys-0921-T1_145,0.0
IXI370-Guys-0921-T1_146,0.0
IXI370-Guys-0921-T1_147,0.0
IXI370-Guys-0921-T1_148,0.0
IXI370-Guys-0921-T1_149,0.0
IXI371-IOP-0970-T1_0,0.0
IXI371-IOP-0970-T1_1,0.0
IXI371-IOP-0970-T1_2,0.0
IXI371-IOP-0970-T1_3,0.0
IXI371-IOP-0970-T1_4,0.0
IXI371-IOP-0970-T1_5,0.0
IXI371-IOP-0970-T1_6,0.0
IXI371-IOP-0970-T1_7,0.0
IXI371-IOP-0970-T1_8,0.0
IXI371-IOP-0970-T1_9,0.0
IXI371-IOP-0970-T1_10,0.0
IXI371-IOP-0970-T1_11,0.0
IXI371-IOP-0970-T1_12,0.0
IXI371-IOP-0970-T1_13,0.0
IXI371-IOP-0970-T1_14,0.0
IXI371-IOP-0970-T1_15,0.0
IXI371-IOP-0970-T1_16,0.0
IXI371-IOP-0970-T1_17,147.0
IXI371-IOP-0970-T1_18,584.0
IXI371-IOP-0970-T1_19,1045.0
IXI371-IOP-0970-T1_20,1467.0
IXI371-IOP-0970-T1_21,1866.0
IXI371-IOP-0970-T1_22,2461.0
IXI371-IOP-0970-T1_23,3104.0
IXI371-IOP-0970-T1_24,3700.0
IXI371-IOP-0970-T1_25,4324.0
IXI371-IOP-0970-T1_26,4930.0
IXI371-IOP-0970-T1_27,5495.0
IXI371-IOP-0970-T1_28,5969.0
IXI371-IOP-0970-T1_29,6429.0
IXI371-IOP-0970-T1_30,6918.0
IXI371-IOP-0970-T1_31,7480.0
IXI371-IOP-0970-T1_32,8070.0
IXI371-IOP-0970-T1_33,8572.0
IXI371-IOP-0970-T1_34,9073.0
IXI371-IOP-0970-T1_35,9490.0
IXI371-IOP-0970-T1_36,9887.0
IXI371-IOP-0970-T1_37,10290.0
IXI371-IOP-0970-T1_38,10658.0
IXI371-IOP-0970-T1_39,11020.0
IXI371-IOP-0970-T1_40,11345.0
IXI371-IOP-0970-T1_41,11681.0
IXI371-IOP-0970-T1_42,11985.0
IXI371-IOP-0970-T1_43,12283.0
IXI371-IOP-0970-T1_44,12530.0
IXI371-IOP-0970-T1_45,12768.0
IXI371-IOP-0970-T1_46,12956.0
IXI371-IOP-0970-T1_47,13162.0
IXI371-IOP-0970-T1_48,13342.0
IXI371-IOP-0970-T1_49,13510.0
IXI371-IOP-0970-T1_50,13685.0
IXI371-IOP-0970-T1_51,13864.0
IXI371-IOP-0970-T1_52,14026.0
IXI371-IOP-0970-T1_53,14176.0
IXI371-IOP-0970-T1_54,14334.0
IXI371-IOP-0970-T1_55,14469.0
IXI371-IOP-0970-T1_56,14618.0
IXI371-IOP-0970-T1_57,14728.0
IXI371-IOP-0970-T1_58,14835.0
IXI371-IOP-0970-T1_59,14917.0
IXI371-IOP-0970-T1_60,15028.0
IXI371-IOP-0970-T1_61,15337.0
IXI371-IOP-0970-T1_62,15811.0
IXI371-IOP-0970-T1_63,16607.0
IXI371-IOP-0970-T1_64,17175.0
IXI371-IOP-0970-T1_65,17509.0
IXI371-IOP-0970-T1_66,17736.0
IXI371-IOP-0970-T1_67,17912.0
IXI371-IOP-0970-T1_68,18119.0
IXI371-IOP-0970-T1_69,18328.0
IXI371-IOP-0970-T1_70,18464.0
IXI371-IOP-0970-T1_71,18537.0
IXI371-IOP-0970-T1_72,18587.0
IXI371-IOP-0970-T1_73,18555.0
IXI371-IOP-0970-T1_74,18296.0
IXI371-IOP-0970-T1_75,18149.0
IXI371-IOP-0970-T1_76,17983.0
IXI371-IOP-0970-T1_77,17763.0
IXI371-IOP-0970-T1_78,17516.0
IXI371-IOP-0970-T1_79,17255.0
IXI371-IOP-0970-T1_80,16938.0
IXI371-IOP-0970-T1_81,16707.0
IXI371-IOP-0970-T1_82,16421.0
IXI371-IOP-0970-T1_83,15912.0
IXI371-IOP-0970-T1_84,15334.0
IXI371-IOP-0970-T1_85,14840.0
IXI371-IOP-0970-T1_86,14475.0
IXI371-IOP-0970-T1_87,14163.0
IXI371-IOP-0970-T1_88,13982.0
IXI371-IOP-0970-T1_89,13735.0
IXI371-IOP-0970-T1_90,13565.0
IXI371-IOP-0970-T1_91,13378.0
IXI371-IOP-0970-T1_92,13205.0
IXI371-IOP-0970-T1_93,13003.0
IXI371-IOP-0970-T1_94,12796.0
IXI371-IOP-0970-T1_95,12646.0
IXI371-IOP-0970-T1_96,12444.0
IXI371-IOP-0970-T1_97,12270.0
IXI371-IOP-0970-T1_98,12032.0
IXI371-IOP-0970-T1_99,11821.0
IXI371-IOP-0970-T1_100,11612.0
IXI371-IOP-0970-T1_101,11418.0
IXI371-IOP-0970-T1_102,11231.0
IXI371-IOP-0970-T1_103,11033.0
IXI371-IOP-0970-T1_104,10760.0
IXI371-IOP-0970-T1_105,10488.0
IXI371-IOP-0970-T1_106,10253.0
IXI371-IOP-0970-T1_107,9895.0
IXI371-IOP-0970-T1_108,9497.0
IXI371-IOP-0970-T1_109,9063.0
IXI371-IOP-0970-T1_110,8549.0
IXI371-IOP-0970-T1_111,7959.0
IXI371-IOP-0970-T1_112,7410.0
IXI371-IOP-0970-T1_113,6821.0
IXI371-IOP-0970-T1_114,6279.0
IXI371-IOP-0970-T1_115,5751.0
IXI371-IOP-0970-T1_116,5136.0
IXI371-IOP-0970-T1_117,4412.0
IXI371-IOP-0970-T1_118,3887.0
IXI371-IOP-0970-T1_119,3334.0
IXI371-IOP-0970-T1_120,2654.0
IXI371-IOP-0970-T1_121,2044.0
IXI371-IOP-0970-T1_122,1676.0
IXI371-IOP-0970-T1_123,1321.0
IXI371-IOP-0970-T1_124,910.0
IXI371-IOP-0970-T1_125,541.0
IXI371-IOP-0970-T1_126,218.0
IXI371-IOP-0970-T1_127,24.0
IXI371-IOP-0970-T1_128,0.0
IXI371-IOP-0970-T1_129,0.0
IXI371-IOP-0970-T1_130,0.0
IXI371-IOP-0970-T1_131,0.0
IXI371-IOP-0970-T1_132,0.0
IXI371-IOP-0970-T1_133,0.0
IXI371-IOP-0970-T1_134,0.0
IXI371-IOP-0970-T1_135,0.0
IXI371-IOP-0970-T1_136,0.0
IXI371-IOP-0970-T1_137,0.0
IXI371-IOP-0970-T1_138,0.0
IXI371-IOP-0970-T1_139,0.0
IXI371-IOP-0970-T1_140,0.0
IXI371-IOP-0970-T1_141,0.0
IXI371-IOP-0970-T1_142,0.0
IXI371-IOP-0970-T1_143,0.0
IXI371-IOP-0970-T1_144,0.0
IXI371-IOP-0970-T1_145,0.0
IXI372-IOP-0971-T1_0,0.0
IXI372-IOP-0971-T1_1,0.0
IXI372-IOP-0971-T1_2,0.0
IXI372-IOP-0971-T1_3,0.0
IXI372-IOP-0971-T1_4,0.0
IXI372-IOP-0971-T1_5,0.0
IXI372-IOP-0971-T1_6,0.0
IXI372-IOP-0971-T1_7,0.0
IXI372-IOP-0971-T1_8,0.0
IXI372-IOP-0971-T1_9,0.0
IXI372-IOP-0971-T1_10,0.0
IXI372-IOP-0971-T1_11,0.0
IXI372-IOP-0971-T1_12,0.0
IXI372-IOP-0971-T1_13,0.0
IXI372-IOP-0971-T1_14,0.0
IXI372-IOP-0971-T1_15,89.0
IXI372-IOP-0971-T1_16,757.0
IXI372-IOP-0971-T1_17,1428.0
IXI372-IOP-0971-T1_18,2006.0
IXI372-IOP-0971-T1_19,2717.0
IXI372-IOP-0971-T1_20,3511.0
IXI372-IOP-0971-T1_21,4118.0
IXI372-IOP-0971-T1_22,4736.0
IXI372-IOP-0971-T1_23,5389.0
IXI372-IOP-0971-T1_24,6064.0
IXI372-IOP-0971-T1_25,6846.0
IXI372-IOP-0971-T1_26,7541.0
IXI372-IOP-0971-T1_27,8223.0
IXI372-IOP-0971-T1_28,8756.0
IXI372-IOP-0971-T1_29,9317.0
IXI372-IOP-0971-T1_30,9890.0
IXI372-IOP-0971-T1_31,10420.0
IXI372-IOP-0971-T1_32,11003.0
IXI372-IOP-0971-T1_33,11473.0
IXI372-IOP-0971-T1_34,11892.0
IXI372-IOP-0971-T1_35,12129.0
IXI372-IOP-0971-T1_36,12359.0
IXI372-IOP-0971-T1_37,12509.0
IXI372-IOP-0971-T1_38,12570.0
IXI372-IOP-0971-T1_39,12746.0
IXI372-IOP-0971-T1_40,12940.0
IXI372-IOP-0971-T1_41,13150.0
IXI372-IOP-0971-T1_42,13194.0
IXI372-IOP-0971-T1_43,13247.0
IXI372-IOP-0971-T1_44,13341.0
IXI372-IOP-0971-T1_45,13439.0
IXI372-IOP-0971-T1_46,13581.0
IXI372-IOP-0971-T1_47,13710.0
IXI372-IOP-0971-T1_48,13836.0
IXI372-IOP-0971-T1_49,13961.0
IXI372-IOP-0971-T1_50,14099.0
IXI372-IOP-0971-T1_51,14169.0
IXI372-IOP-0971-T1_52,14006.0
IXI372-IOP-0971-T1_53,13979.0
IXI372-IOP-0971-T1_54,14102.0
IXI372-IOP-0971-T1_55,14280.0
IXI372-IOP-0971-T1_56,14635.0
IXI372-IOP-0971-T1_57,14861.0
IXI372-IOP-0971-T1_58,15025.0
IXI372-IOP-0971-T1_59,15193.0
IXI372-IOP-0971-T1_60,15405.0
IXI372-IOP-0971-T1_61,15634.0
IXI372-IOP-0971-T1_62,15773.0
IXI372-IOP-0971-T1_63,16003.0
IXI372-IOP-0971-T1_64,16323.0
IXI372-IOP-0971-T1_65,16965.0
IXI372-IOP-0971-T1_66,17449.0
IXI372-IOP-0971-T1_67,17618.0
IXI372-IOP-0971-T1_68,17747.0
IXI372-IOP-0971-T1_69,17807.0
IXI372-IOP-0971-T1_70,17748.0
IXI372-IOP-0971-T1_71,17514.0
IXI372-IOP-0971-T1_72,17351.0
IXI372-IOP-0971-T1_73,17240.0
IXI372-IOP-0971-T1_74,16968.0
IXI372-IOP-0971-T1_75,16674.0
IXI372-IOP-0971-T1_76,16664.0
IXI372-IOP-0971-T1_77,16767.0
IXI372-IOP-0971-T1_78,16891.0
IXI372-IOP-0971-T1_79,16995.0
IXI372-IOP-0971-T1_80,16946.0
IXI372-IOP-0971-T1_81,16898.0
IXI372-IOP-0971-T1_82,16981.0
IXI372-IOP-0971-T1_83,16941.0
IXI372-IOP-0971-T1_84,16651.0
IXI372-IOP-0971-T1_85,16413.0
IXI372-IOP-0971-T1_86,16252.0
IXI372-IOP-0971-T1_87,16035.0
IXI372-IOP-0971-T1_88,15812.0
IXI372-IOP-0971-T1_89,15387.0
IXI372-IOP-0971-T1_90,15039.0
IXI372-IOP-0971-T1_91,14664.0
IXI372-IOP-0971-T1_92,14449.0
IXI372-IOP-0971-T1_93,14205.0
IXI372-IOP-0971-T1_94,13947.0
IXI372-IOP-0971-T1_95,13703.0
IXI372-IOP-0971-T1_96,13500.0
IXI372-IOP-0971-T1_97,13219.0
IXI372-IOP-0971-T1_98,12798.0
IXI372-IOP-0971-T1_99,12523.0
IXI372-IOP-0971-T1_100,12336.0
IXI372-IOP-0971-T1_101,12328.0
IXI372-IOP-0971-T1_102,12432.0
IXI372-IOP-0971-T1_103,12319.0
IXI372-IOP-0971-T1_104,12138.0
IXI372-IOP-0971-T1_105,12043.0
IXI372-IOP-0971-T1_106,11991.0
IXI372-IOP-0971-T1_107,11847.0
IXI372-IOP-0971-T1_108,11577.0
IXI372-IOP-0971-T1_109,11346.0
IXI372-IOP-0971-T1_110,11284.0
IXI372-IOP-0971-T1_111,11200.0
IXI372-IOP-0971-T1_112,11010.0
IXI372-IOP-0971-T1_113,10783.0
IXI372-IOP-0971-T1_114,10566.0
IXI372-IOP-0971-T1_115,10349.0
IXI372-IOP-0971-T1_116,10186.0
IXI372-IOP-0971-T1_117,9746.0
IXI372-IOP-0971-T1_118,9229.0
IXI372-IOP-0971-T1_119,8660.0
IXI372-IOP-0971-T1_120,7935.0
IXI372-IOP-0971-T1_121,7297.0
IXI372-IOP-0971-T1_122,6615.0
IXI372-IOP-0971-T1_123,5995.0
IXI372-IOP-0971-T1_124,5311.0
IXI372-IOP-0971-T1_125,4665.0
IXI372-IOP-0971-T1_126,3957.0
IXI372-IOP-0971-T1_127,3318.0
IXI372-IOP-0971-T1_128,2566.0
IXI372-IOP-0971-T1_129,1877.0
IXI372-IOP-0971-T1_130,1176.0
IXI372-IOP-0971-T1_131,651.0
IXI372-IOP-0971-T1_132,222.0
IXI372-IOP-0971-T1_133,0.0
IXI372-IOP-0971-T1_134,0.0
IXI372-IOP-0971-T1_135,0.0
IXI372-IOP-0971-T1_136,0.0
IXI372-IOP-0971-T1_137,0.0
IXI372-IOP-0971-T1_138,0.0
IXI372-IOP-0971-T1_139,0.0
IXI372-IOP-0971-T1_140,0.0
IXI372-IOP-0971-T1_141,0.0
IXI372-IOP-0971-T1_142,0.0
IXI372-IOP-0971-T1_143,0.0
IXI372-IOP-0971-T1_144,0.0
IXI372-IOP-0971-T1_145,0.0
IXI373-IOP-0967-T1_0,0.0
IXI373-IOP-0967-T1_1,0.0
IXI373-IOP-0967-T1_2,0.0
IXI373-IOP-0967-T1_3,0.0
IXI373-IOP-0967-T1_4,0.0
IXI373-IOP-0967-T1_5,0.0
IXI373-IOP-0967-T1_6,0.0
IXI373-IOP-0967-T1_7,0.0
IXI373-IOP-0967-T1_8,0.0
IXI373-IOP-0967-T1_9,0.0
IXI373-IOP-0967-T1_10,0.0
IXI373-IOP-0967-T1_11,0.0
IXI373-IOP-0967-T1_12,0.0
IXI373-IOP-0967-T1_13,0.0
IXI373-IOP-0967-T1_14,0.0
IXI373-IOP-0967-T1_15,0.0
IXI373-IOP-0967-T1_16,0.0
IXI373-IOP-0967-T1_17,0.0
IXI373-IOP-0967-T1_18,32.0
IXI373-IOP-0967-T1_19,438.0
IXI373-IOP-0967-T1_20,810.0
IXI373-IOP-0967-T1_21,1328.0
IXI373-IOP-0967-T1_22,1999.0
IXI373-IOP-0967-T1_23,2504.0
IXI373-IOP-0967-T1_24,2936.0
IXI373-IOP-0967-T1_25,3379.0
IXI373-IOP-0967-T1_26,3755.0
IXI373-IOP-0967-T1_27,4165.0
IXI373-IOP-0967-T1_28,4639.0
IXI373-IOP-0967-T1_29,5138.0
IXI373-IOP-0967-T1_30,5608.0
IXI373-IOP-0967-T1_31,6043.0
IXI373-IOP-0967-T1_32,6541.0
IXI373-IOP-0967-T1_33,7007.0
IXI373-IOP-0967-T1_34,7445.0
IXI373-IOP-0967-T1_35,7842.0
IXI373-IOP-0967-T1_36,8183.0
IXI373-IOP-0967-T1_37,8531.0
IXI373-IOP-0967-T1_38,8843.0
IXI373-IOP-0967-T1_39,9157.0
IXI373-IOP-0967-T1_40,9440.0
IXI373-IOP-0967-T1_41,9710.0
IXI373-IOP-0967-T1_42,9953.0
IXI373-IOP-0967-T1_43,10150.0
IXI373-IOP-0967-T1_44,10317.0
IXI373-IOP-0967-T1_45,10446.0
IXI373-IOP-0967-T1_46,10547.0
IXI373-IOP-0967-T1_47,10662.0
IXI373-IOP-0967-T1_48,10740.0
IXI373-IOP-0967-T1_49,10863.0
IXI373-IOP-0967-T1_50,10997.0
IXI373-IOP-0967-T1_51,11083.0
IXI373-IOP-0967-T1_52,11113.0
IXI373-IOP-0967-T1_53,11196.0
IXI373-IOP-0967-T1_54,11340.0
IXI373-IOP-0967-T1_55,11513.0
IXI373-IOP-0967-T1_56,11789.0
IXI373-IOP-0967-T1_57,12013.0
IXI373-IOP-0967-T1_58,12194.0
IXI373-IOP-0967-T1_59,12369.0
IXI373-IOP-0967-T1_60,12480.0
IXI373-IOP-0967-T1_61,12629.0
IXI373-IOP-0967-T1_62,12832.0
IXI373-IOP-0967-T1_63,13194.0
IXI373-IOP-0967-T1_64,13555.0
IXI373-IOP-0967-T1_65,13809.0
IXI373-IOP-0967-T1_66,13819.0
IXI373-IOP-0967-T1_67,13805.0
IXI373-IOP-0967-T1_68,13773.0
IXI373-IOP-0967-T1_69,13780.0
IXI373-IOP-0967-T1_70,13788.0
IXI373-IOP-0967-T1_71,13781.0
IXI373-IOP-0967-T1_72,13858.0
IXI373-IOP-0967-T1_73,13863.0
IXI373-IOP-0967-T1_74,13723.0
IXI373-IOP-0967-T1_75,13340.0
IXI373-IOP-0967-T1_76,13202.0
IXI373-IOP-0967-T1_77,13188.0
IXI373-IOP-0967-T1_78,13158.0
IXI373-IOP-0967-T1_79,13183.0
IXI373-IOP-0967-T1_80,12957.0
IXI373-IOP-0967-T1_81,12756.0
IXI373-IOP-0967-T1_82,12566.0
IXI373-IOP-0967-T1_83,12362.0
IXI373-IOP-0967-T1_84,12090.0
IXI373-IOP-0967-T1_85,11829.0
IXI373-IOP-0967-T1_86,11601.0
IXI373-IOP-0967-T1_87,11395.0
IXI373-IOP-0967-T1_88,11223.0
IXI373-IOP-0967-T1_89,10939.0
IXI373-IOP-0967-T1_90,10785.0
IXI373-IOP-0967-T1_91,10636.0
IXI373-IOP-0967-T1_92,10585.0
IXI373-IOP-0967-T1_93,10483.0
IXI373-IOP-0967-T1_94,10344.0
IXI373-IOP-0967-T1_95,10188.0
IXI373-IOP-0967-T1_96,10061.0
IXI373-IOP-0967-T1_97,9989.0
IXI373-IOP-0967-T1_98,9807.0
IXI373-IOP-0967-T1_99,9643.0
IXI373-IOP-0967-T1_100,9515.0
IXI373-IOP-0967-T1_101,9433.0
IXI373-IOP-0967-T1_102,9383.0
IXI373-IOP-0967-T1_103,9243.0
IXI373-IOP-0967-T1_104,9118.0
IXI373-IOP-0967-T1_105,9023.0
IXI373-IOP-0967-T1_106,9025.0
IXI373-IOP-0967-T1_107,9052.0
IXI373-IOP-0967-T1_108,8804.0
IXI373-IOP-0967-T1_109,8481.0
IXI373-IOP-0967-T1_110,8148.0
IXI373-IOP-0967-T1_111,7787.0
IXI373-IOP-0967-T1_112,7323.0
IXI373-IOP-0967-T1_113,6802.0
IXI373-IOP-0967-T1_114,6338.0
IXI373-IOP-0967-T1_115,5844.0
IXI373-IOP-0967-T1_116,5386.0
IXI373-IOP-0967-T1_117,4873.0
IXI373-IOP-0967-T1_118,4409.0
IXI373-IOP-0967-T1_119,3951.0
IXI373-IOP-0967-T1_120,3468.0
IXI373-IOP-0967-T1_121,2964.0
IXI373-IOP-0967-T1_122,2397.0
IXI373-IOP-0967-T1_123,1802.0
IXI373-IOP-0967-T1_124,1233.0
IXI373-IOP-0967-T1_125,852.0
IXI373-IOP-0967-T1_126,501.0
IXI373-IOP-0967-T1_127,192.0
IXI373-IOP-0967-T1_128,0.0
IXI373-IOP-0967-T1_129,0.0
IXI373-IOP-0967-T1_130,0.0
IXI373-IOP-0967-T1_131,0.0
IXI373-IOP-0967-T1_132,0.0
IXI373-IOP-0967-T1_133,0.0
IXI373-IOP-0967-T1_134,0.0
IXI373-IOP-0967-T1_135,0.0
IXI373-IOP-0967-T1_136,0.0
IXI373-IOP-0967-T1_137,0.0
IXI373-IOP-0967-T1_138,0.0
IXI373-IOP-0967-T1_139,0.0
IXI373-IOP-0967-T1_140,0.0
IXI373-IOP-0967-T1_141,0.0
IXI373-IOP-0967-T1_142,0.0
IXI373-IOP-0967-T1_143,0.0
IXI373-IOP-0967-T1_144,0.0
IXI373-IOP-0967-T1_145,0.0
IXI375-Guys-0925-T1_0,0.0
IXI375-Guys-0925-T1_1,0.0
IXI375-Guys-0925-T1_2,0.0
IXI375-Guys-0925-T1_3,0.0
IXI375-Guys-0925-T1_4,0.0
IXI375-Guys-0925-T1_5,0.0
IXI375-Guys-0925-T1_6,0.0
IXI375-Guys-0925-T1_7,0.0
IXI375-Guys-0925-T1_8,0.0
IXI375-Guys-0925-T1_9,0.0
IXI375-Guys-0925-T1_10,0.0
IXI375-Guys-0925-T1_11,0.0
IXI375-Guys-0925-T1_12,0.0
IXI375-Guys-0925-T1_13,0.0
IXI375-Guys-0925-T1_14,0.0
IXI375-Guys-0925-T1_15,0.0
IXI375-Guys-0925-T1_16,0.0
IXI375-Guys-0925-T1_17,0.0
IXI375-Guys-0925-T1_18,0.0
IXI375-Guys-0925-T1_19,0.0
IXI375-Guys-0925-T1_20,0.0
IXI375-Guys-0925-T1_21,0.0
IXI375-Guys-0925-T1_22,3.0
IXI375-Guys-0925-T1_23,577.0
IXI375-Guys-0925-T1_24,1229.0
IXI375-Guys-0925-T1_25,1917.0
IXI375-Guys-0925-T1_26,2412.0
IXI375-Guys-0925-T1_27,3019.0
IXI375-Guys-0925-T1_28,3667.0
IXI375-Guys-0925-T1_29,4260.0
IXI375-Guys-0925-T1_30,4778.0
IXI375-Guys-0925-T1_31,5253.0
IXI375-Guys-0925-T1_32,5758.0
IXI375-Guys-0925-T1_33,6307.0
IXI375-Guys-0925-T1_34,6923.0
IXI375-Guys-0925-T1_35,7519.0
IXI375-Guys-0925-T1_36,8023.0
IXI375-Guys-0925-T1_37,8476.0
IXI375-Guys-0925-T1_38,8890.0
IXI375-Guys-0925-T1_39,9310.0
IXI375-Guys-0925-T1_40,9744.0
IXI375-Guys-0925-T1_41,10201.0
IXI375-Guys-0925-T1_42,10584.0
IXI375-Guys-0925-T1_43,10963.0
IXI375-Guys-0925-T1_44,11307.0
IXI375-Guys-0925-T1_45,11648.0
IXI375-Guys-0925-T1_46,11995.0
IXI375-Guys-0925-T1_47,12297.0
IXI375-Guys-0925-T1_48,12600.0
IXI375-Guys-0925-T1_49,12854.0
IXI375-Guys-0925-T1_50,13048.0
IXI375-Guys-0925-T1_51,13211.0
IXI375-Guys-0925-T1_52,13341.0
IXI375-Guys-0925-T1_53,13472.0
IXI375-Guys-0925-T1_54,13602.0
IXI375-Guys-0925-T1_55,13791.0
IXI375-Guys-0925-T1_56,13934.0
IXI375-Guys-0925-T1_57,14044.0
IXI375-Guys-0925-T1_58,14147.0
IXI375-Guys-0925-T1_59,14232.0
IXI375-Guys-0925-T1_60,14280.0
IXI375-Guys-0925-T1_61,14321.0
IXI375-Guys-0925-T1_62,14396.0
IXI375-Guys-0925-T1_63,14461.0
IXI375-Guys-0925-T1_64,14542.0
IXI375-Guys-0925-T1_65,14601.0
IXI375-Guys-0925-T1_66,14639.0
IXI375-Guys-0925-T1_67,14555.0
IXI375-Guys-0925-T1_68,14466.0
IXI375-Guys-0925-T1_69,14355.0
IXI375-Guys-0925-T1_70,14247.0
IXI375-Guys-0925-T1_71,14119.0
IXI375-Guys-0925-T1_72,13932.0
IXI375-Guys-0925-T1_73,13758.0
IXI375-Guys-0925-T1_74,13740.0
IXI375-Guys-0925-T1_75,13833.0
IXI375-Guys-0925-T1_76,14074.0
IXI375-Guys-0925-T1_77,14313.0
IXI375-Guys-0925-T1_78,14558.0
IXI375-Guys-0925-T1_79,14718.0
IXI375-Guys-0925-T1_80,14810.0
IXI375-Guys-0925-T1_81,14801.0
IXI375-Guys-0925-T1_82,14789.0
IXI375-Guys-0925-T1_83,14821.0
IXI375-Guys-0925-T1_84,14753.0
IXI375-Guys-0925-T1_85,14634.0
IXI375-Guys-0925-T1_86,14496.0
IXI375-Guys-0925-T1_87,14328.0
IXI375-Guys-0925-T1_88,14165.0
IXI375-Guys-0925-T1_89,14001.0
IXI375-Guys-0925-T1_90,13859.0
IXI375-Guys-0925-T1_91,13701.0
IXI375-Guys-0925-T1_92,13558.0
IXI375-Guys-0925-T1_93,13373.0
IXI375-Guys-0925-T1_94,13210.0
IXI375-Guys-0925-T1_95,13072.0
IXI375-Guys-0925-T1_96,12894.0
IXI375-Guys-0925-T1_97,12694.0
IXI375-Guys-0925-T1_98,12495.0
IXI375-Guys-0925-T1_99,12271.0
IXI375-Guys-0925-T1_100,12019.0
IXI375-Guys-0925-T1_101,11745.0
IXI375-Guys-0925-T1_102,11510.0
IXI375-Guys-0925-T1_103,11224.0
IXI375-Guys-0925-T1_104,10936.0
IXI375-Guys-0925-T1_105,10576.0
IXI375-Guys-0925-T1_106,10201.0
IXI375-Guys-0925-T1_107,9815.0
IXI375-Guys-0925-T1_108,9370.0
IXI375-Guys-0925-T1_109,8973.0
IXI375-Guys-0925-T1_110,8526.0
IXI375-Guys-0925-T1_111,8106.0
IXI375-Guys-0925-T1_112,7650.0
IXI375-Guys-0925-T1_113,7119.0
IXI375-Guys-0925-T1_114,6531.0
IXI375-Guys-0925-T1_115,6033.0
IXI375-Guys-0925-T1_116,5562.0
IXI375-Guys-0925-T1_117,4983.0
IXI375-Guys-0925-T1_118,4412.0
IXI375-Guys-0925-T1_119,3826.0
IXI375-Guys-0925-T1_120,3183.0
IXI375-Guys-0925-T1_121,2587.0
IXI375-Guys-0925-T1_122,2006.0
IXI375-Guys-0925-T1_123,1264.0
IXI375-Guys-0925-T1_124,336.0
IXI375-Guys-0925-T1_125,0.0
IXI375-Guys-0925-T1_126,0.0
IXI375-Guys-0925-T1_127,0.0
IXI375-Guys-0925-T1_128,0.0
IXI375-Guys-0925-T1_129,0.0
IXI375-Guys-0925-T1_130,0.0
IXI375-Guys-0925-T1_131,0.0
IXI375-Guys-0925-T1_132,0.0
IXI375-Guys-0925-T1_133,0.0
IXI375-Guys-0925-T1_134,0.0
IXI375-Guys-0925-T1_135,0.0
IXI375-Guys-0925-T1_136,0.0
IXI375-Guys-0925-T1_137,0.0
IXI375-Guys-0925-T1_138,0.0
IXI375-Guys-0925-T1_139,0.0
IXI375-Guys-0925-T1_140,0.0
IXI375-Guys-0925-T1_141,0.0
IXI375-Guys-0925-T1_142,0.0
IXI375-Guys-0925-T1_143,0.0
IXI375-Guys-0925-T1_144,0.0
IXI375-Guys-0925-T1_145,0.0
IXI375-Guys-0925-T1_146,0.0
IXI375-Guys-0925-T1_147,0.0
IXI375-Guys-0925-T1_148,0.0
IXI375-Guys-0925-T1_149,0.0
IXI376-Guys-0938-T1_0,0.0
IXI376-Guys-0938-T1_1,0.0
IXI376-Guys-0938-T1_2,0.0
IXI376-Guys-0938-T1_3,0.0
IXI376-Guys-0938-T1_4,0.0
IXI376-Guys-0938-T1_5,0.0
IXI376-Guys-0938-T1_6,0.0
IXI376-Guys-0938-T1_7,0.0
IXI376-Guys-0938-T1_8,0.0
IXI376-Guys-0938-T1_9,0.0
IXI376-Guys-0938-T1_10,0.0
IXI376-Guys-0938-T1_11,0.0
IXI376-Guys-0938-T1_12,0.0
IXI376-Guys-0938-T1_13,0.0
IXI376-Guys-0938-T1_14,0.0
IXI376-Guys-0938-T1_15,0.0
IXI376-Guys-0938-T1_16,0.0
IXI376-Guys-0938-T1_17,0.0
IXI376-Guys-0938-T1_18,0.0
IXI376-Guys-0938-T1_19,0.0
IXI376-Guys-0938-T1_20,153.0
IXI376-Guys-0938-T1_21,911.0
IXI376-Guys-0938-T1_22,1489.0
IXI376-Guys-0938-T1_23,2125.0
IXI376-Guys-0938-T1_24,2653.0
IXI376-Guys-0938-T1_25,3270.0
IXI376-Guys-0938-T1_26,3853.0
IXI376-Guys-0938-T1_27,4410.0
IXI376-Guys-0938-T1_28,5119.0
IXI376-Guys-0938-T1_29,5726.0
IXI376-Guys-0938-T1_30,6347.0
IXI376-Guys-0938-T1_31,6881.0
IXI376-Guys-0938-T1_32,7386.0
IXI376-Guys-0938-T1_33,7879.0
IXI376-Guys-0938-T1_34,8408.0
IXI376-Guys-0938-T1_35,8910.0
IXI376-Guys-0938-T1_36,9400.0
IXI376-Guys-0938-T1_37,9878.0
IXI376-Guys-0938-T1_38,10376.0
IXI376-Guys-0938-T1_39,10775.0
